path,annotation
/mnt/d/IMDA_TIL/audio_part3/3266-2225.wav,YOU YOUR YOU WILL TEND TO GET BLISTERS
/mnt/d/IMDA_TIL/audio_part3/3266-2229.wav,UH YEA ONE TIME THAT WAS UH IN TWO THOUSAND FOURTEEN WITH MY FRIENDS
/mnt/d/IMDA_TIL/audio_part3/3266-223.wav,HOW ABOUT THE PET SHOW TWENTY SEPTEMBER
/mnt/d/IMDA_TIL/audio_part3/3266-2230.wav,THAT WAS A LOT LIKE EIGHT PERSON
/mnt/d/IMDA_TIL/audio_part3/3266-2231.wav,ONE TEAM NINE PERSON YEA
/mnt/d/IMDA_TIL/audio_part3/3266-224.wav,ON THE SHOP LATE WEDNESDAY THE ONE THAT WE CIRCLE JUST NOW ON TOP OF IT YOU FOUND ANYTHING NO
/mnt/d/IMDA_TIL/audio_part3/3266-2260.wav,MY ENLISTMENT I THINK I GOT UH FIFTY NINE
/mnt/d/IMDA_TIL/audio_part3/3266-2261.wav,BUT AFTER I TRAINING I I LOSE FIFTY SIX I THINK THE WORST AH
/mnt/d/IMDA_TIL/audio_part3/3266-2262.wav,I KNOW I LOSE FOUR KG AH AROUND THAT AH
/mnt/d/IMDA_TIL/audio_part3/3266-2263.wav,I THINK I LOSE A LOT OF WEIGHT I CAN SEE WITH WITH TRAINING AH
/mnt/d/IMDA_TIL/audio_part3/3266-2267.wav,LAST TIME MY WEIGHT IS FIFTY PLUS NOW MY WEIGHT IS SIXTY PLUS I GAIN A LOT ALSO
/mnt/d/IMDA_TIL/audio_part3/3266-2274.wav,PPO THING AH BUT ITS LIKE FIRST TIME YOU GO IS OKAY BUT EVERY TIME YOU GO YOUR MONEY ALSO BURN YA
/mnt/d/IMDA_TIL/audio_part3/3266-2276.wav,YA JALANKAYU HOW MAYBE WE ALSO CAN GO THERE ONE DAY
/mnt/d/IMDA_TIL/audio_part3/3266-2287.wav,BUT I ENGLISH MOVIE I DUNNO WHAT MOVIE I I HEARD TWO THOUSAND NINETEEN IS GOING TO HAVE A LOT OF MOVIES AH
/mnt/d/IMDA_TIL/audio_part3/3266-2294.wav,UH TO BE HONEST I LIKE TO SING BUT MY VOICE IS NOT NICE
/mnt/d/IMDA_TIL/audio_part3/3266-2305.wav,I PLAN TO SAVE MY MONEY AND
/mnt/d/IMDA_TIL/audio_part3/3266-2307.wav,MAYBE FOUR FOUR ROOM FLAT IF LIKE I HAVE A LOT OF MONEY IF NOT THREE ROOM FLAT ALSO ITS SIMPLE LAH
/mnt/d/IMDA_TIL/audio_part3/3266-2308.wav,YEA I THINK THREE OR FOUR THREE OR FOUR ROOM FLAT IS OKAY FOR ME I ALREADY HAPPY JUST FOR MY FAMILY I DONT MIND ACTUALLY JUST FOR MY FAMILY TO BE HAPPY
/mnt/d/IMDA_TIL/audio_part3/3266-2316.wav,I THAT ONE I CANNOT SAY ANYTHING CAUSE BECAUSE NOWADAYS THE CAR IS YOU NEED TO WORK EXTRA MORE TO EARN AND GET YA
/mnt/d/IMDA_TIL/audio_part3/3266-2330.wav,I THINK I LANGKAWI IS A NICE PLACE TO GO ALONE
/mnt/d/IMDA_TIL/audio_part3/3266-2332.wav,I THINK MORE MOST OF THE TIME WHEN I GO TO THE LIKE TRAVEL AROUND IT WAS LIKE SEVEN OR SIX AROUND THERE EIGHT
/mnt/d/IMDA_TIL/audio_part3/3266-2335.wav,I GO THERE WITH MY PARENTS I NEVER GO WITH MY FRIEND BECAUSE THAT WAS LIKE NINE YEARS OLD ITS MOST OF THE TIME WITH FAMILY YA
/mnt/d/IMDA_TIL/audio_part3/3266-2339.wav,YA WORK HARD EARN THE MONEY THEN WE CAN GO ALREADY AH
/mnt/d/IMDA_TIL/audio_part3/3266-2344.wav,IS TWENTY FIVE DEGREES I CAN STILL REMEMBER ONE WAH I ALSO GO WENT THERE ONCE
/mnt/d/IMDA_TIL/audio_part3/3266-2351.wav,MAYBE YOU THINK YOU CAN GO TO LONDON I MEAN YOU ONE DAY YOU CAN GO THERE
/mnt/d/IMDA_TIL/audio_part3/3266-2352.wav,BECAUSE IF YOU GO THERE ONE WEEK ITS NOT LIKE I MEAN LIKE EXPERIENCE BUT THEN ONE WEEK IS NOT ENOUGH YA YOU
/mnt/d/IMDA_TIL/audio_part3/3266-2372.wav,I WAS THE LEAD I THINK MAYBE I JOIN ONE AH BUT I FORGET WHAT IS A LONG TIME ALREADY AH
/mnt/d/IMDA_TIL/audio_part3/3266-2374.wav,FOR BUT I GO FOR THREE TIME ONLY
/mnt/d/IMDA_TIL/audio_part3/3266-2378.wav,UH AND AND A BIT LATE AH LIKE SIX PM
/mnt/d/IMDA_TIL/audio_part3/3266-2393.wav,BIG LORRIES IN ONE DAY SOMETIMES MORE LORRIES COME AND YOU NEED TO
/mnt/d/IMDA_TIL/audio_part3/3266-2396.wav,IS THE HOW TO SAY IS LIKE FOUR HOURS JOB
/mnt/d/IMDA_TIL/audio_part3/3266-2404.wav,THE MONEY IS NOT THAT HIGH BUT ITS LIKE AROUND FEW HUNDREDS THREE HUNDREDS AROUND THERE LAH
/mnt/d/IMDA_TIL/audio_part3/3266-2405.wav,THEN AFTER THAT I WORK AT CHANGI AIRPORT AS THE TROLLEY WHEN YOU PEOPLE THROW THE TROLLEY I JUST TAKE THE TROLLEY AND PUT AT ONE SIDE
/mnt/d/IMDA_TIL/audio_part3/3266-2406.wav,UH THAT ONE IS SHIFT WORK AT NIGHT SHIFT NIGHT SHIFT
/mnt/d/IMDA_TIL/audio_part3/3266-2407.wav,ITS AROUND TEN HOURS OR EIGHT HOURS I FORGET UH AROUND THERE AH
/mnt/d/IMDA_TIL/audio_part3/3266-241.wav,I GOT UH ARMY IN FEBRUARY TWO THOUSAND SIXTEEN
/mnt/d/IMDA_TIL/audio_part3/3266-2413.wav,IPHONE EIGHT IS LIKE TWO YEARS AGO
/mnt/d/IMDA_TIL/audio_part3/3266-2414.wav,I THINK NO NO I MEAN LIKE ITS LIKE ONE YEAR PLUS ALREADY THIS PLACE
/mnt/d/IMDA_TIL/audio_part3/3266-2415.wav,UH THIS ONE IS A LINE I BOUGHT HUNDRED AROUND HUNDRED
/mnt/d/IMDA_TIL/audio_part3/3266-2416.wav,ONE DAY I BUY I I PAY AROUND HUNDRED PLUS
/mnt/d/IMDA_TIL/audio_part3/3266-2417.wav,IS IT A LATEST ONE OR
/mnt/d/IMDA_TIL/audio_part3/3266-2418.wav,HOW MANY HOW THIS ONE IS LIKE HOW MANY YEARS ALREADY THE PHONE
/mnt/d/IMDA_TIL/audio_part3/3266-2419.wav,I ALREADY USE IPHONE FOR I DONT KNOW HOW MANY YEARS ALREADY
/mnt/d/IMDA_TIL/audio_part3/3266-2421.wav,MAYBE IF I USE SAMSUNG AH I I DIE NO I MEAN LIKE MAYBE IF I USE ANDROID I WILL GO FOR OPPO OPPO PHONE
/mnt/d/IMDA_TIL/audio_part3/3266-2422.wav,BECAUSE ITS LIKE A BIT IPHONE UH TYPE
/mnt/d/IMDA_TIL/audio_part3/3266-2423.wav,THE LATEST ONE MAYBE ITS LIKE I GOT IN THE FUTURE I WORK REALLY I BUY OPPO MAYBE IPHONE BUT IPHONE IS A BIT EXPENSIVE ALREADY YOU KNOW
/mnt/d/IMDA_TIL/audio_part3/3266-2430.wav,MAYBE WE WHEN WE HAVE A LOT OF I MEAN ENOUGH OF MONEY WE CAN GO THE PLACE THAT WE WANT AH WE CAN GO EXPLORE LIKE EAT GOOD FOODS
/mnt/d/IMDA_TIL/audio_part3/3266-2437.wav,THE BATTLEFIELD FIGHT NEW ONE THE QUALITY IS GOOD BUT THEN I DONT LIKE BATTLEFIELD GAME MODE A LOT AH
/mnt/d/IMDA_TIL/audio_part3/3266-2438.wav,BLACK OPS I GOT THE GAME LAST TIME BUT THEN IT WAS BLACK OPS THREE NOW ITS BLACK OPS FOUR
/mnt/d/IMDA_TIL/audio_part3/3266-2442.wav,YEA IF LIKE I PLAY ALONE ITS QUITE BORING AH I PLAY WITH SOMETIMES WITH ONLINE FRIENDS
/mnt/d/IMDA_TIL/audio_part3/3266-2446.wav,DONT FEEL LIKE BUYING ANYTHING PSFOUR
/mnt/d/IMDA_TIL/audio_part3/3266-2448.wav,I BUY A SLIM ONE I THINK SUPER SLIM GOT SUPER SLIM RIGHT
/mnt/d/IMDA_TIL/audio_part3/3266-2451.wav,NONE TV ALSO GOT NEW MODEL BIGGER TV GOT HDMR FOURK
/mnt/d/IMDA_TIL/audio_part3/3266-2452.wav,I HEARD NOW GOT UH FOUR K TV AH
/mnt/d/IMDA_TIL/audio_part3/3266-2453.wav,FOURK TV THE HD MORE GOOD MINE ONE IS NOT NORMAL ONE IS NOT THE HD OR HA OR WHAT
/mnt/d/IMDA_TIL/audio_part3/3266-2455.wav,SOMETIMES THE GAME RIGHT THE FOURK YOU CAN USE THE HOW SAY AH THE
/mnt/d/IMDA_TIL/audio_part3/3266-2456.wav,LIKE YOU CAN GO INSIDE THE GAME YOU CAN CONTROL THE GAME YA SOMETHING LIKE THAT LAH I I FEEL LIKE THAT ONE IS LIKE SOMETHING INTERESTING AH
/mnt/d/IMDA_TIL/audio_part3/3266-2457.wav,SO I HEAR ALSO PSFIVE THE THEY ONLY SUPPORT FOR FOURK TV
/mnt/d/IMDA_TIL/audio_part3/3266-2458.wav,MAYBE I PLAN TO SAVE MONEY MORE
/mnt/d/IMDA_TIL/audio_part3/3266-247.wav,BECAUSE WE WERE TWO WEEKS INSIDE THE CAMP SO WE WITHOUT ANY FREEDOM WITHOUT SEEING OUR FAMILY MEMBER
/mnt/d/IMDA_TIL/audio_part3/3266-2472.wav,JUST I HOPE AH I DONT KNOW CAUSE TWENTY TWO YEARS OLD IS STILL AS YOU CAN SAY IS ALSO YOUNG AH
/mnt/d/IMDA_TIL/audio_part3/3266-2475.wav,I THINK MAYBE TWENTY THREE CAN ALREADY
/mnt/d/IMDA_TIL/audio_part3/3266-2476.wav,SKIN TONE I DONT KNOW MIND IF FAIR ALSO I DONT MIND AH
/mnt/d/IMDA_TIL/audio_part3/3266-2477.wav,UM THAT ONE I CANNOT SAY AH BUT NOT NOT FOR
/mnt/d/IMDA_TIL/audio_part3/3266-2479.wav,BUT GOT LOOKS THAT ONE CAN SAID AH IF LIKE YOU DONT FIND FOR LOOKS THAT ONE IS LIKE A LIE AH
/mnt/d/IMDA_TIL/audio_part3/3266-2496.wav,YA I THINK I FEEL LIKE UH TRYING THE GENTLEMAN CUT BUT THEN ONE WHEN WE ALREADY FIND A STABLE JOB AH WE CAN GO ONCE IN A WHILE OR WHAT
/mnt/d/IMDA_TIL/audio_part3/3266-2501.wav,IF LAST TIME I ALREADY GOT ONE BUT THEN THAT WAS IN TWO THOUSAND FOURTEEN AH CAN SAY I MET HER DURING I MET ONLINE AH
/mnt/d/IMDA_TIL/audio_part3/3266-2503.wav,I WITH HER AH HOW MANY MONTHS ALREADY I WITH HER LIKE SIX MONTH OR SEVEN MONTH AH
/mnt/d/IMDA_TIL/audio_part3/3266-2529.wav,THAT ONE IS TOO EARLY AH TO SAY AH
/mnt/d/IMDA_TIL/audio_part3/3266-2530.wav,YA ITS TRUE LAH MONEY IS IMPORTANT
/mnt/d/IMDA_TIL/audio_part3/3266-2531.wav,WITHOUT MONEY NOTHING IN SINGAPORE IS
/mnt/d/IMDA_TIL/audio_part3/3266-2534.wav,I I STILL THAT ONE IS STILL EARLY TO SAY AH I ALSO NOT SO SURE PLANNING AH PLANNING ALSO HOTEL ALSO AH
/mnt/d/IMDA_TIL/audio_part3/3266-2537.wav,HONEY LEMON IS IT
/mnt/d/IMDA_TIL/audio_part3/3266-2546.wav,IS IT SOMEONE UH DONT LIKE YOU TO SMOKE OR WHAT
/mnt/d/IMDA_TIL/audio_part3/3266-2553.wav,THINK BACK SMOKING JUST WASTE OF YOUR MONEY ALSO AH
/mnt/d/IMDA_TIL/audio_part3/3266-2577.wav,HE GOT I THINK LIKE GOT ONE PPB WHEN HE SAT AT
/mnt/d/IMDA_TIL/audio_part3/3266-2579.wav,NOW JOHN CENA IS LIKE A CHILDHOOD ALSO FOR ME LIKE I START TO LIKE HIM LIKE IN WWE WHEN IN TWO THOUSAND FIVE OR SIX AROUND THERE
/mnt/d/IMDA_TIL/audio_part3/3266-2596.wav,SAME SAME I HAVE FOUR TO SIX WEEKS
/mnt/d/IMDA_TIL/audio_part3/3266-2598.wav,FOR ME LIONELMESSI FOR NOW AH FOR NOW KNOW FOR NOW IS LIONELMESSI FOR LAST FOR OVERALL MY FAVORITE I CAN SAY IS RONALDINIO
/mnt/d/IMDA_TIL/audio_part3/3266-2600.wav,BUT NOW LIONELMESSI IS THE BEST AH FOR ME I THINK HES THE TOP
/mnt/d/IMDA_TIL/audio_part3/3266-2606.wav,FOR NOW HE GOT ONE NEW GUY AND BAPE HES LIKE
/mnt/d/IMDA_TIL/audio_part3/3266-2609.wav,HES JUST NINETEEN YEARS OLD NINETEEN YEARS OLD
/mnt/d/IMDA_TIL/audio_part3/3266-2611.wav,LEAGUE ONE IS FRANCE LEAGUE
/mnt/d/IMDA_TIL/audio_part3/3266-2613.wav,OH YA YA I THINK HE ALSO ONE OF THE TOP PLAYER NOW AH IN THE LIST TO WIN THE GOLDEN BALL
/mnt/d/IMDA_TIL/audio_part3/3266-2615.wav,THIS MATCH I WATCH LIVERPOOL TO PSG THEN THEY LOST TWO ONE
/mnt/d/IMDA_TIL/audio_part3/3266-2617.wav,ONE TO ONE AH BUT THEN
/mnt/d/IMDA_TIL/audio_part3/3266-2618.wav,LIVERPOOL UH ONE PLAYER SCORE PENALTY
/mnt/d/IMDA_TIL/audio_part3/3266-2620.wav,YA BUT THEN LIVERPOOL HAVE ONE MORE TO UH QUALIFY IF THEY WIN THEY CAN QUALIFY IF THEY LOSE THEN THEY NEVER GET TO QUALIFY YA
/mnt/d/IMDA_TIL/audio_part3/3266-2621.wav,YA BUT THAT ONE WAS YA FOLLOW UP EVERY FOOTBALL MATCH I FOLLOW UP
/mnt/d/IMDA_TIL/audio_part3/3266-2622.wav,BUT FOR NOW I DONT HAVE ANY UH MONEY I
/mnt/d/IMDA_TIL/audio_part3/3266-2627.wav,FIFTY THOUSAND I THINK I SPEND ON GO TRAVEL WITH MY FAMILY WAH ENJOY MYSELF
/mnt/d/IMDA_TIL/audio_part3/3266-2631.wav,BECAUSE YOU IN AT THIS AGE AH YOU ALSO NEED TO SAVE ALREADY SAVE MONEY ALREADY
/mnt/d/IMDA_TIL/audio_part3/3266-2641.wav,FOR ME AH AT LEAST TWO PLUS
/mnt/d/IMDA_TIL/audio_part3/3266-2642.wav,OKAY AH TWO THREE AH FOR ME THATS THE BEST
/mnt/d/IMDA_TIL/audio_part3/3266-2652.wav,NOW IF WE GET TO KNOW HOW TO FIND MONEY ITS LIKE VERY DIFFICULT AH LIKE HOW
/mnt/d/IMDA_TIL/audio_part3/3266-2653.wav,NOT EASY TO FIND A MONEY AH
/mnt/d/IMDA_TIL/audio_part3/3266-2656.wav,TO MY STEPFATHER IS UH WHEN I WAS PRIMARY ONE SO NOW I GOT THREE UH SIBLING
/mnt/d/IMDA_TIL/audio_part3/3266-2658.wav,TWO UH TWO UH SISTER ONE BROTHER
/mnt/d/IMDA_TIL/audio_part3/3266-2659.wav,MY FIRST ONE IS PRI SEC ONE THE FIRST ONE IS SEC ONE IS A GIRL SECOND IS PRIMARY SIX THE THIRD ONE IS PRIMARY THREE
/mnt/d/IMDA_TIL/audio_part3/3266-2666.wav,MY SO FAR IS THREE ROOM AH THREE ROOM YA THREE ROOM FLAT
/mnt/d/IMDA_TIL/audio_part3/3266-2668.wav,FIRST GET MARRIED AND THEN MAYBE FOUR ROOM FLAT I TAKE MY GRANDPARENTS TO
/mnt/d/IMDA_TIL/audio_part3/3266-2672.wav,UH WHEN YOU THIRTY YEARS OLD OR NO I MEAN LIKE YOU YOU THIRTY YEARS OLD OR YOU ALREADY MARRIED
/mnt/d/IMDA_TIL/audio_part3/3266-2674.wav,BIGGER FAMILY I MEAN LIKE YOU ALREADY GOT A CHILD OR WHAT I THINK YOU NEED TO UPGRADE TO FOUR ROOM AH
/mnt/d/IMDA_TIL/audio_part3/3266-2675.wav,IS GOOD I MEAN LIKE THATS THE NICE ONE AH FOUR ROOM IS THE MAXIMUM AH
/mnt/d/IMDA_TIL/audio_part3/3266-2676.wav,CAUSE THREE ROOM WHEN YOUR
/mnt/d/IMDA_TIL/audio_part3/3266-2678.wav,BUT FOR ME FOR AWHILE IS LIKE YOU ALREADY MARRIED YOU THREE ROOM IS GOOD AH BUT IF LIKE YOU AS YOU GO YOUR CHILDREN ALREADY GROW OR WHAT FOUR ROOM IS THE MAXIMUM AH
/mnt/d/IMDA_TIL/audio_part3/3266-2679.wav,MAYBE THATS THE ONLY ONE YOU WANT HEAR TO SAY SOME MORE ANYTHING ELSE
/mnt/d/IMDA_TIL/audio_part3/3266-2685.wav,YOU ALREADY I MEAN HOW MANY WE ALREADY TALK LIKE THE PAST TWO HOURS ALREADY AH
/mnt/d/IMDA_TIL/audio_part3/3266-2689.wav,BUT THAT ONE WAS A BIT LIKE A BIT OF EXPENSIVE
/mnt/d/IMDA_TIL/audio_part3/3266-2692.wav,MAYBE WE CAN FIND THE PASIRRIS ONE
/mnt/d/IMDA_TIL/audio_part3/3266-2703.wav,SO ALL IS DONE AH SO IS OUR TURN LAH
/mnt/d/IMDA_TIL/audio_part3/3266-2710.wav,I I ONE DAY WE SHOULD GO TO RESTAURANTS LIKE BUFFET AH
/mnt/d/IMDA_TIL/audio_part3/3266-2749.wav,PULLANDBEAR ALSO IS GOOD TEND TO GO LIKE LIKE CHEAP CHEAP
/mnt/d/IMDA_TIL/audio_part3/3266-2755.wav,THAT WAS USING MY I SAVING CAUSE I WORK PART TIME A LOT OF PART TIME SAVING TIL LIKE ONE K
/mnt/d/IMDA_TIL/audio_part3/3266-2756.wav,NO LAH JUST BUY ONE ONE BECAUSE I FIND IT LIKE NICE
/mnt/d/IMDA_TIL/audio_part3/3266-2758.wav,LAST TIME THERE WAS OLD TIME ALREADY THERE WAS LIKE ONE SECONDARY
/mnt/d/IMDA_TIL/audio_part3/3266-2769.wav,SAVE MONEY WORKING AH WORKING AND SAVING MONEY FIRST AH
/mnt/d/IMDA_TIL/audio_part3/3266-2770.wav,IF YOU HAVE THE MONEY YOU CAN GO WITH YOUR FAMILY
/mnt/d/IMDA_TIL/audio_part3/3266-2784.wav,THE MORE UH YEAH I THINK FOUR DAYS WOULD BE GOOD AH FOUR OR FIVE AH
/mnt/d/IMDA_TIL/audio_part3/3266-2787.wav,YA YA HAVE TO ENDURE WHAT TWO YEARS
/mnt/d/IMDA_TIL/audio_part3/3266-2791.wav,FAR PLACE BUT THEN I USED TO IT ALREADY WAKING UP EARLY ITS HARD AH TWO YEARS
/mnt/d/IMDA_TIL/audio_part3/3266-2797.wav,I HEARD A LOT RIGHT THE SECOND DAY ALSO GOT ONE PEOPLE
/mnt/d/IMDA_TIL/audio_part3/3266-28.wav,I THINK THIS ONE WE SHOULD JUST ERASE IT
/mnt/d/IMDA_TIL/audio_part3/3266-2803.wav,WILL SAVE FOR TWO YEARS ONLY MAYBE UM
/mnt/d/IMDA_TIL/audio_part3/3266-2808.wav,LATE IS LIKE NOT ONE HOUR ONE FIFTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3266-2809.wav,TWENTY MINUTES LIKE ONE HOUR LATE TWO HOUR LATE
/mnt/d/IMDA_TIL/audio_part3/3266-2816.wav,BUT TRUE BUT NOW A LOT OF PEOPLE USING PHONE LAH AH
/mnt/d/IMDA_TIL/audio_part3/3266-2817.wav,PHONE IS LIKE MORE THAN MORE USEFUL LAH
/mnt/d/IMDA_TIL/audio_part3/3266-282.wav,I THINK THAT ONE IS THE BEST MOMENT BUT AFTER TWO DAYS WE NEED TO EH AFTER ONE DAY I WE NEED TO
/mnt/d/IMDA_TIL/audio_part3/3266-2820.wav,THAT ONE I NOT SURE ABOUT THAT IM STILL FINDING A JOB PPB
/mnt/d/IMDA_TIL/audio_part3/3266-2825.wav,ILL NOT GET TO ENJOY WITHOUT THE MONEY AH
/mnt/d/IMDA_TIL/audio_part3/3266-283.wav,THATS NOT ENOUGH AH YA YA IS TRUE ONE MONDAY
/mnt/d/IMDA_TIL/audio_part3/3266-2832.wav,PART TIME LESS THAN FIVE HUNDRED SO ITS A BIT HARD TO
/mnt/d/IMDA_TIL/audio_part3/3266-2835.wav,I DONT THINK I I THINK UH LESS THAN THOUSAND
/mnt/d/IMDA_TIL/audio_part3/3266-2837.wav,I THINK CAN MANAGE TO GET A FEW THOUSAND LAH
/mnt/d/IMDA_TIL/audio_part3/3266-2838.wav,IS IT I DONT LIKE UH THAT ONE IS NOT IMPORTANT LAH FOR ME NOW
/mnt/d/IMDA_TIL/audio_part3/3266-284.wav,PO POP FALLS ON THE SATURDAY MAY OF TWENTY I STILL REMEMBER TWENTY OF MAY
/mnt/d/IMDA_TIL/audio_part3/3266-2840.wav,THIS ONE IS LIKE A BIT CUTE AH I I JUST BOUGHT WHAT TEN DOLLARS
/mnt/d/IMDA_TIL/audio_part3/3266-2841.wav,NO LAH ITS NOT ABOUT A LOT OF MONEY ITS ABOUT HOW YOU
/mnt/d/IMDA_TIL/audio_part3/3266-2842.wav,SAVE WHICH IS VERY DIFFICULT YOU NEED TO ENDURE I MEAN LIKE NOT ENDURE BUT YOU NEED TO BE PATIENT TO SAVE MONEY
/mnt/d/IMDA_TIL/audio_part3/3266-2849.wav,WAH THAT THAT ONE AT HOME ALSO YOU CAN EAT I THINK PPL AT HOME USUALLY YOUR MOM
/mnt/d/IMDA_TIL/audio_part3/3266-2861.wav,TO UH TWENTY PLUS THREE K AH
/mnt/d/IMDA_TIL/audio_part3/3267-20.wav,UNK GOT FISH K MY ONE NO FISH
/mnt/d/IMDA_TIL/audio_part3/3267-21.wav,ONE TWO OR YOUR ONE GOT ONE MORE
/mnt/d/IMDA_TIL/audio_part3/3267-2110.wav,EH OKAY THAT GIRL AH SHE LIKE SOME MALAYMADRASAHMALAY GIRL ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2111.wav,YA EIGHTY NINE POINT SEVEN THEN GO THE PAYALEBAR
/mnt/d/IMDA_TIL/audio_part3/3267-2112.wav,UH HUH YES THATS THE ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2117.wav,K LETS SAY ME AND YOU WORKING RIGHT THEN LETS SAY MY FATHER MARRY ANOTHER ONE
/mnt/d/IMDA_TIL/audio_part3/3267-212.wav,ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE THIRTEEN AH
/mnt/d/IMDA_TIL/audio_part3/3267-2120.wav,SO THIS ONE IS TECHNICALLY STEPSISTERS AH YEAH SO
/mnt/d/IMDA_TIL/audio_part3/3267-2121.wav,THIS ONE INTRO THIS ONE TO THIS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2130.wav,YA SIA IF THEY CHECK THIS ONE AH THIS ONE CAN MAKE MOVIE ALREADY EH
/mnt/d/IMDA_TIL/audio_part3/3267-2133.wav,I ALREADY HIT ON THAT ONE MUMS ALSO
/mnt/d/IMDA_TIL/audio_part3/3267-2139.wav,I DID ONCE IN TWENTY SEVENTEEN ONCE IN TWENTY EIGHTEEN
/mnt/d/IMDA_TIL/audio_part3/3267-214.wav,ONE TWO SO SECOND OUT
/mnt/d/IMDA_TIL/audio_part3/3267-2140.wav,I DID BETTER I DID TWICE HOW MANY TIMES YOU DO YOU DO ONE ONLY I DO TWO TIMES
/mnt/d/IMDA_TIL/audio_part3/3267-2141.wav,UH HUH YOU MUST KNOW I DO TWO TIMES
/mnt/d/IMDA_TIL/audio_part3/3267-2142.wav,THE EFFORT IN ONE YEAR I DO IT IN TWO YEARS AND I DOUBLE EFFORT AH SO YOU KNOW HOW GOOD I AM
/mnt/d/IMDA_TIL/audio_part3/3267-2151.wav,UNK THIS KIND OF THING GOT A WAY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2152.wav,YOU CANNOT BE SO DIRECT ONE YOU MUST SAY IN A HELPING WAY I THINK AH SHE LIKE THIS NOT VERY GOOD
/mnt/d/IMDA_TIL/audio_part3/3267-2153.wav,LIKE SHE MUST CLARIFY ON HER OWN EVERYTHING GOT A WAY TO SAY ONE YOU JUST NEED TO KNOW
/mnt/d/IMDA_TIL/audio_part3/3267-2158.wav,OH MINE ONE IS LIKE ANYTHING ALSO GOT EXAMPLE PHOTO EXAMPLE PHOTO EXAMPLE PHOTO
/mnt/d/IMDA_TIL/audio_part3/3267-2159.wav,REALLY THEN OUR ONE BECOME DAMN THICK EH WE PRINT THE BOOK LIKE QUITE EXPENSIVE EH TEN DOLLARS EH
/mnt/d/IMDA_TIL/audio_part3/3267-2160.wav,I THINK OUR ONE WAS SIXTY SOMETHING PAGES EH
/mnt/d/IMDA_TIL/audio_part3/3267-2166.wav,OH YOURE CHEAPER AH USUALLY MARKET PRICE SIXTY WHAT
/mnt/d/IMDA_TIL/audio_part3/3267-2180.wav,OH FOR INDONESIA MARKET DAMM BIG EH THEY COME SINGAPORE ALSO
/mnt/d/IMDA_TIL/audio_part3/3267-2184.wav,AND THEIR SURCHARGE AH IS DAMN CRAZY ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2185.wav,THIS ONE TWO THREE TIMES BECAUSE NOW YOU MUST UNDERSTAND AH NOW YOU GOT
/mnt/d/IMDA_TIL/audio_part3/3267-2186.wav,THEY ALL DONT HAVE RIDE SO THE DEMAND IS DAMN HIGH ONE SO IF THOSE PEAK IS REALLY DAMN BIG ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2187.wav,LYFT GOT BUT THAT ONE VERY FEW CARS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2190.wav,TWENTY CENT TWENTY CENT
/mnt/d/IMDA_TIL/audio_part3/3267-2191.wav,IF I BOOK GRAB AH ELEVEN DOLLAR THEN AFTER THIS LIKE SEVEN EIGHT DOLLAR ONLY
/mnt/d/IMDA_TIL/audio_part3/3267-2193.wav,NO NO NEED TO UNK ITS LIKE THERE ALREADY THERE ALREADY ONE IS HERE ONE LEFT ONE RIGHT ONLY
/mnt/d/IMDA_TIL/audio_part3/3267-2198.wav,JUST ONE WEEK ONLY AH THE ROADSHOW
/mnt/d/IMDA_TIL/audio_part3/3267-2199.wav,YEAH ONE WEEK AFTER ONE WEEK THEN DO FOODPANDA I SAY I WANT TO DO FOODPANDA SIA I WANT TO BE LIKE UNK
/mnt/d/IMDA_TIL/audio_part3/3267-2201.wav,I SEE THE ONE THEY JUST LEAVE IT THERE TO CHARGE THEN THE THING EXPLODE SIA
/mnt/d/IMDA_TIL/audio_part3/3267-2205.wav,BUT ONLY FIFTY CENT MORE PER HOUR AH YOUR ONE IS WHAT SEVEN DOLLAR PER HOUR OR EIGHT PER HOUR
/mnt/d/IMDA_TIL/audio_part3/3267-2209.wav,SO THIS IS ALMOST EVERYDAY CAN WORK ONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-2210.wav,OH GOT THE SIX HOURS ALL THAT AH SHIOK SIA
/mnt/d/IMDA_TIL/audio_part3/3267-2212.wav,GET THE S THE THE CHEAP ONE AH
/mnt/d/IMDA_TIL/audio_part3/3267-2215.wav,I SEE IS THEY SEE WHAT C CENTRAL LIKE AFTER EIGHTY TRIP IS GOT BONUS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2216.wav,IS LIKE THE BONUS GOT NEW BONUS ONE
/mnt/d/IMDA_TIL/audio_part3/3267-2217.wav,IS LIKE REFERRAL IS HUNDRED DOLLAR
/mnt/d/IMDA_TIL/audio_part3/3267-2218.wav,IF YOU FROM ANOTHER COMPANY IS ANOTHER HUNDRED DOLLAR
