file_name,annotation
audio_part3/3271-1594.wav,READ READ READ OFF WHAT ONE PERSON CAN LIAO MAH
audio_part3/3271-1595.wav,ONE PERSON CAN ALREADY WHAT READ OFF AH
audio_part3/3271-1596.wav,WHY YOUR ONE ALL DOWN EH ALL ALL ALL BELOW ONE EH ALL BOTTOM BOTTOM YOU SEE
audio_part3/3271-1598.wav,YOU SAY MUST TWO WAY EH NO TWO WAY ONE
audio_part3/3271-1599.wav,ONE ONE WAY CANNOT ONE WHAT SIAO THEN ONE PERSON TALK THEN FOUR HOUR EH PPO ONE PERSON TALK THEN FOUR HOUR EH
audio_part3/3271-160.wav,SHE LOOKS QUITE HAPPY AH BUT I CANNOT COULD NOT SEE ANYONE TAKING PICTURES FOR HER
audio_part3/3271-1600.wav,WHERE GOT ONE PERSON TALK THEN TWO PERSON TALK TWO LAH TWO LAH
audio_part3/3271-1602.wav,ALL ALL THE LOW LOW ONE NEVER COUNT ONE AH
audio_part3/3271-1611.wav,THEN YOU SEE THE HONEY BEE WAH GOT POTATO
audio_part3/3271-1617.wav,THAT TENT OVER THERE AH I THINK THEY PAY
audio_part3/3271-1627.wav,THE GUY ONE AH BESIDE HIM WHAT
audio_part3/3271-1628.wav,PPO WAH PLAYING GOLF ONE PERSON PLAY GOLF
audio_part3/3271-182.wav,WHATS THE MOST BUSYBODY THING YOUVE EVER DONE CHIONG
audio_part3/3271-183.wav,OKAY SO I GOT I GOT LIKE HOW MANY CARDS THREE FOUR FIVE SIX SEVEN EIGHT
audio_part3/3271-184.wav,I GOT EIGHT CARDS AND FIRST WORD IS ULU
audio_part3/3271-194.wav,LIONELLEWIS CAUSE IN THE PAST I USED TO SUPPORT HIM
audio_part3/3271-197.wav,HES STILL ONE HES STILL ONE OF THE I THINK HES ONE ONE
audio_part3/3271-210.wav,BESIDE THEM I THINK CAN BESIDE IT RIGHT I CAN SEE ONE LADY
audio_part3/3271-2104.wav,SO ONE DAY EACH OFF THEN WANT TALK ABOUT
audio_part3/3271-2108.wav,HOW THEY EARN MONEY FROM GRAB PPB
audio_part3/3271-2109.wav,HOW ALL THESE MONEY
audio_part3/3271-211.wav,TAKING ONE TR UH CARRYING A TRAM
audio_part3/3271-2136.wav,AND THE FIRST ONE
audio_part3/3271-214.wav,NEAR HIM I CAN SEE ONE GUY ONE HALF NAKED GUY
audio_part3/3271-2141.wav,EVERYDAY FIVE TO TEN BUCKS
audio_part3/3271-2142.wav,TOTAL UP PPB ABOUT HUNDRED PLUS PER PER DAY
audio_part3/3271-2152.wav,AND THERE EH THEY ALL THE BIG THREES EH
audio_part3/3271-2155.wav,TOMORROW AT EIGHT THIRTY PM
audio_part3/3271-2162.wav,I GOING TO BUY HA ONE HUNDRED DOLLARS ON VIETNAM MAYBE FIVE HUNDRED
audio_part3/3271-2165.wav,THEY DREW IN MALAYSIA TWO TWO ON ELEVEN DECEMBER
audio_part3/3271-2170.wav,SO NOW IS FOUR FIFTY ONE
audio_part3/3271-2171.wav,THE REST ARE ON FOUR FIFTY
audio_part3/3271-2172.wav,I BOUGHT THREE AND FOUR GOALS
audio_part3/3271-2192.wav,THE SECRET LIFE OF PETS TWO
audio_part3/3271-2194.wav,HOW TO TRAIN YOUR DRAGON TWO
audio_part3/3271-2202.wav,K ENJOY YOURSELF INSTEAD OF WORKING AT STARHUB THREE TO NINE PM AND EARN FIFTY FOUR DOLLARS
audio_part3/3271-2205.wav,BECAUSE YOU ONLY GOT THREE WEEKS OF HOLIDAY PPB
audio_part3/3271-2208.wav,FOR THREE TO NINE LIKE THE USELESS PEOPLE UNK FOR ME
audio_part3/3271-2213.wav,AIYA JUST FIND ONE EPISODE JUST FIND WEBSITE AND AND READ EVERYTHING OUT CAN ALREADY LAH
audio_part3/3271-2215.wav,THAT I CANNOT DO ANYTHING I WANT LOSE MONEY ALREADY LOR
audio_part3/3271-2216.wav,EH QUICKLY LEH STILL GOT ONE HOUR TO GO
audio_part3/3271-2222.wav,NO MONEY CANNOT PAMPER SO YOU MUST PAMPER OWN SELF FIRST
audio_part3/3271-2223.wav,PPO OH ITS FOUR MINUTES OKAY ILL JUST
audio_part3/3271-2224.wav,YES UNK NINETY MINUTES PPO
audio_part3/3271-2225.wav,PPO YA CANNOT STRAIGHT FORTY FIVE MINUTE TALK ABOUT ALL
audio_part3/3271-2227.wav,WE LEFT WAH STILL GOT ONE HOUR TO GO
audio_part3/3271-2228.wav,PPO WE START AT FOUR FIFTEEN
audio_part3/3271-2241.wav,PPB TO GET UNBEATEN SHALL SEE HOW IT WORKS
audio_part3/3271-2252.wav,POWER POWER SIX GIRLS POWER
audio_part3/3271-2293.wav,LISTEN AND JUST DONT CARE ABOUT IT ALREADY LAH
audio_part3/3271-230.wav,ITS A GOOD PLACE FOR EVERYONE TO GO TO
audio_part3/3271-2308.wav,YA YA YOU CAN SEE SOMEONE IS SLEEPING ALREADY
audio_part3/3271-2310.wav,AND THE TWENTY DOLLARS SHOULD BE MINE ALREADY YAY
audio_part3/3271-2319.wav,ONE TWO SIAO LIAO PPB
audio_part3/3271-2320.wav,ONE TWO SIAO LIAO PPB
audio_part3/3271-2327.wav,WAH IF EVERYDAY THAT ONE STINGE
audio_part3/3271-2329.wav,MY TURN UH WHERE GOT FINISH WHERE GOT SO FAST FINISH ONE
audio_part3/3271-2334.wav,OI WHO SAY CAN REPLY ONE
audio_part3/3271-2342.wav,WALAO EH ONE TWO AH
audio_part3/3271-2343.wav,FIVE AND SIX LIAO LOR
audio_part3/3271-2357.wav,WE LIVE IN LIVE TOGETHER FOR ABOUT TWENTY YEARS ALREADY SO
audio_part3/3271-2361.wav,LIKE PPO THIS SMILE MEANS THAT ITS A GREETING TO THEM LAH THEY ALL KNOW LIKE YOU HAVE THE INTENTION OF GREETING ALREADY
audio_part3/3271-2363.wav,ONE PERSON TALK AT A TIME BECAUSE
audio_part3/3271-2364.wav,THIS MACHINE CANNOT ACCEPT TWO PERSON TALK TALKING AT A TIME
audio_part3/3271-2393.wav,ONLY DO FOR MONEY FOR ME I RATHER FOR ILL DO FOR NET NET WORTH
audio_part3/3271-240.wav,RIGHT IN FRONT OF THEM THERE ARE TWO
audio_part3/3271-2401.wav,IF YOU CAN CRAFT YOUR OWN CAREER ITS DEFINITELY THE BEST ONE
audio_part3/3271-2403.wav,AIYA THIS ONE YOU YOU AT HERE NOT BAD ALREADY LAH
audio_part3/3271-2404.wav,MANDARINQIMANDARIN POINT EH NO SEVEN POINT FIVE
audio_part3/3271-2406.wav,AIYA SUA AH NEVER MIND LAH TONIGHT AH I DONT WANNA BET ALREADY GOT ONE GUY IN FRONT OF ME AH DONT WANT TO GO SINGAPORE AND BET ALREADY BECAUSE
audio_part3/3271-2417.wav,YA WHATS A BUSYBODY THINGS THAT YOU HAVE EVER DONE
audio_part3/3271-2418.wav,FOR ME IVE NOT HAVE NOT IVE NOT REALLY DONE ANY BUSYBODY THINGS AH
audio_part3/3271-2438.wav,BECAUSE HE ALWAYS DO THINGS FOR THE MONEY
audio_part3/3271-244.wav,AND ALSO BEHIND THEM THERE ARE THERE ARE THREE ROOSTERS UH EATING THEIR OWN FOOD
audio_part3/3271-245.wav,WAIT TOGETHER WITH TWO LAMBS
audio_part3/3271-2466.wav,LOCAL TALENT RIGHT OKAY I THINK PPB UH PPB THIS ONE NEVER MIND I WILL JUST
audio_part3/3271-247.wav,BESIDE THEM I YA CORRECT OKAY I SAW ONE ONE
audio_part3/3271-2481.wav,OKAY LOH HALF AND HOUR MORE AND WE ARE DONE ALREADY
audio_part3/3271-249.wav,TWO BREAD WITH A BEACH COLOUR PANTS
audio_part3/3271-2492.wav,WHAT UNK WALAO EH WHO SAY ONE
audio_part3/3271-2496.wav,YA YA YA LAST TIME THAT PERSON SAY WHAT UH ONE POINT FIVE FIVE
audio_part3/3271-2504.wav,WHATS THE ONE THING ABOUT SINGAPORE
audio_part3/3271-251.wav,AND I THINK THAT AT THE HONEY SHOP OKAY I GUESS THEY ARE SELLING THE TRUE HONEY BECAUSE
audio_part3/3271-252.wav,UM NATURAL HONEY SEEMS LIKE A GOOD GOOD THING TO EAT AND ALSO
audio_part3/3271-2527.wav,YA YA YA TWO DOLLAR ONLY LATER YOU BUY LOR
audio_part3/3271-2529.wav,I WANT AN IPHONEX
audio_part3/3271-2532.wav,OH THAT ONE THAT UNK CASE UNK CASE TO LOL
audio_part3/3271-2535.wav,ONE HOUR TWENTY EIGHT MINUTES AND FIFTY THREE SECONDS
audio_part3/3271-2537.wav,OKAY OKAY OKAY AIYA SOME PEOPLE NEVER THEY ALSO NEVER BUY FIVE SIX SEVEN
audio_part3/3271-2538.wav,ONE POINT FIVE FIVE ONLY AH
audio_part3/3271-2555.wav,RALPH BREAKS THE INTERNET WRECK IT RALPH TWO
audio_part3/3271-2560.wav,THIS ONE AH WHAT WHICH ONE
audio_part3/3271-257.wav,AND THIS UH HONEY SHOP I GUESS THEY CAN RUN A PROMOTION TOO JUST LIKE THE JONH PIN STORE SO
audio_part3/3271-2572.wav,YA SEVEN PM AND NINE THIRTY PM
audio_part3/3271-2573.wav,MAYBE I WATCHING UNTIL THREE PM
audio_part3/3271-2577.wav,UNK WHO SAY ONE
audio_part3/3271-2578.wav,RATHER THAN THREE TO SIX RATHER THAN THREE TO NINE PM
audio_part3/3271-2579.wav,THERES A BIT THREE TO NINE PM
audio_part3/3271-259.wav,BACK TO A GOOD ONE BECAUSE WHAT I CAN SEE IS RIGHT UM THERE ARE NO PEOPLE PEOPLE INSIDE THE HONEY HONEY STORE BUYING THEIR THINGS
audio_part3/3271-2590.wav,ONE YEARS ONE YEAR OF TOGETHERNESS
audio_part3/3271-26.wav,SOME ARE COME HERE COME HERE TO DO I SEE ONE PERSON COME HERE TO PLAY GOLF
audio_part3/3271-2614.wav,TWO HUNDRED DOLLARS RED PACKET FOR HIS HONESTY
audio_part3/3271-2616.wav,AND PLANS TO DONATE THE MONEY
audio_part3/3271-2618.wav,WINNING FOURD TICKET
audio_part3/3271-2629.wav,EARPHONES WITH ONLY ONE SIDE WORKING
audio_part3/3271-2630.wav,WHEN YOU DECIDE TO STAY IN AND SAVE YOUR MONEY INSTEAD OF GO OUT
audio_part3/3271-2632.wav,STARTING FROM A MINIMAL AMOUNT OF ONE THOUSAND DOLLARS
audio_part3/3271-2633.wav,AND GET FIVE TO SEVENTEEN PERCENT
audio_part3/3271-2639.wav,THE ELEVEN STAGES OF YOUR WORK DAY
audio_part3/3271-2656.wav,BE TO SOMEONE NO MATTER HOW MUCH YOU LOVE THEM
audio_part3/3271-2666.wav,ONE ZERO THEN WHAT WHATS THE SCORE NOW
audio_part3/3271-267.wav,SO THAT ONE OKAY OKAY THERE IS THIS
audio_part3/3271-2673.wav,EH YOUR ONE SO EMPTY
audio_part3/3271-2675.wav,YOU THAT ONE YOUR EMPTY YOUR EMPTY
audio_part3/3271-2678.wav,YOUR ONE EMPTY LOR YOUR YOUR ONE YOUR ONE EMPTY LOR
audio_part3/3271-2680.wav,YA YOUR ONE EMPTY I WANT TO SEE YOUR ONE
audio_part3/3271-2682.wav,TWO FOUR UNK PRESSURE WHAT PRESSURE WHO
audio_part3/3271-2684.wav,THEN YOU STOP THE UNK SESSION THEN YOULL SEE EVERYONE
audio_part3/3271-2686.wav,WHY WHY WHY WHY WHY GOT ESSAY ONE
audio_part3/3271-2688.wav,I DONE I DONE MY PART ALREADY COME AND REDO
audio_part3/3271-2691.wav,GOT WHAT MY ONE YOU SEE GOT THING COME OUT ALREADY WHAT YOU SEE
audio_part3/3271-2692.wav,MY ONE A LOT OF LINE MY ONE
audio_part3/3271-2693.wav,OI ALSO SAY OUT SAY ONE PPO
audio_part3/3271-2698.wav,UNK THAT ONE
audio_part3/3271-27.wav,AND THIS IS WHAT THERES LIKE LEARN A MAIN TEAM FOR THIS ONE
audio_part3/3271-2705.wav,PLUS YOUR ONE WALAO EH YOUR ONE AH YOU SEE YOUR VOICE AND MY VOICE
audio_part3/3271-2706.wav,YOUR ONE YOUR ONE YOUR ONE MAKE SEVEN ALREADY MY ONE NORMAL ONLY
audio_part3/3271-2709.wav,NORTHSHORE THEN AFTER THAT YOU SEE THAT ONE
audio_part3/3271-2723.wav,THEN GOT ONE THAT GUY I DONT HE EM
audio_part3/3271-2724.wav,THEN GOT ONE BOY I DONT KNOW LIKE UNK I DONT KNOW HE HE EMO OR WHAT
audio_part3/3271-283.wav,TALK ABOUT WHICH ONE PPB
audio_part3/3271-288.wav,IF YOU COULD TEACH SINGAPOREANS TO LEARNS ONE LESSON WHAT WOULD IT BE
audio_part3/3271-29.wav,THERE IS TWO GARBAGE BIN THEN AFTER THAT RIGHT UH
audio_part3/3271-291.wav,I KIA LOSE MONEY PPB
audio_part3/3272-10.wav,YA WHICH PHOTO AH WHICH PHOTO THE GREEN ONE OR THAT GREEN ONE OKAY
audio_part3/3272-1110.wav,AH SO THEN THAT THERE WERE FOUR ROOM SO WHEN I AM ITS THAT LIKE
audio_part3/3272-1111.wav,SEC UH PRIMARY SCHOOL AT KEY PRIMARY TWO WHICH IS SEC
audio_part3/3272-1114.wav,JUST MY UNIT THERE ARE ALSO TWO UNITS AH SO JUST ME AND MY OTHER AH JUST VERY OLD AH YA SO SO I KNOW MY NEIGHBOR VERY WELL
audio_part3/3272-1118.wav,YA YES I EVEN FOUGHT WITH ONE OF THE GIRL YA I FOUGHT WITH ONE GIRL BECAUSE SHE STOLE ONE OF MY STATE
audio_part3/3272-1119.wav,SAND SPADE YEAH UH IT WAS KINDERGARTEN
audio_part3/3272-112.wav,IN FRONT OF THE SHOP THERE IS A TWO SHEEP ONE IS BROWN
audio_part3/3272-1128.wav,HER HOUSE WAS JUST TWO THREE THREE ROOM TWO THERES TWO BEDROOM BUT ALL MY UNCLES WERE STAYING THERE SO WHEN WE WERE YOUNGER AND THEN BESIDE THE HOUSE THERES THIS BIG
audio_part3/3272-113.wav,K MINE HAS A HAS A ONE BROWN SHEEP I SEE WITH A MOTHER AND THEN A BABY SHEEP BEHIND PPL
audio_part3/3272-1140.wav,YA LAH AH CAUSE EVERYONE ELSE STILL I MEAN YOUR AUNTIE STILL SIT AROUND THERE RIGHT THE OTHER
audio_part3/3272-115.wav,YES THREE CHICKENS THEY ARE EATING RIGHT
audio_part3/3272-1153.wav,THE PPL YES YES THAT AREA LAH THAT NO ONE TOUCHES
audio_part3/3272-1178.wav,TWO YA ALL THE WAY SO I HAVE TO WALK ALL THE WAY OH BUT IF THERES A BUS ILL TAKE THE BUS LAH
audio_part3/3272-1186.wav,MM THERES NO ONE TO
audio_part3/3272-1199.wav,UH MALAYMEE GORENG TAK NAK PEDASMALAY FOR THE KIDS PPL TYPICAL ONES SO WE GROW UP LIKE THAT UH SO UNTIL NOW LAH START NOW YA
audio_part3/3272-12.wav,YA TWO BEES AND A BEEHIVE
audio_part3/3272-1209.wav,BECAUSE NO ONE COOKS EH PPL AH BUT IF JUST THE TWO OF THEM ALSO IF ONE
audio_part3/3272-1211.wav,YEA YEA THATS WHY YEA YEA YEA YEA YEA CORRECT CORRECT I THINK THATS ONE THING RIGHT IF LIKE IF THERES SO MANY SO LITTLE PEOPLE IN THE HOUSE
audio_part3/3272-1213.wav,TWO DISHES SEPARATE DISH RIGHT YEA
audio_part3/3272-1227.wav,YA TWENTY NINE
audio_part3/3272-1228.wav,THREE LAH NOW NOW SHES THREE RIGHT OH SHES FOUR
audio_part3/3272-1229.wav,AH YA LAH NOW YOU TWENTY ONE AH YA YA YA FOR ONE
audio_part3/3272-1230.wav,AH LIKE THIRTY ONE PPL OKAY OKAY
audio_part3/3272-1231.wav,OH ONE MONTH WITH UH ONE MORE AFTER THAT AH OKAY
audio_part3/3272-1232.wav,BUT IM ALREADY TWENTY NINE PPL SO BY THE TIME I GET MARRIED ITS NEXT YEAR PPL
audio_part3/3272-1234.wav,WE ONLY PLAN TO HAVE I PLAN TO HAVE TWO
audio_part3/3272-1236.wav,LIKE SO THEN I HAVE FRIENDS WHOS LIKE OH ITS GOOD TO HAVE TO HAVE TWO AT THE I MEAN LIKE YOU HAVE MORE KIDS AT THE SAME TIME SO LIKE
audio_part3/3272-1237.wav,EVERY SO LIKE YOUR YOULL BE TIRED AT ONE GO YOU KNOW BUT THEN THEY SAY SAY LIKE
audio_part3/3272-1238.wav,YOU YOU YOU ALREADY TIRED WITH ONE THEN CAN YOU IMAGINE YOUR TIREDNESS TIMES TWO OR TIMES THREE
audio_part3/3272-1240.wav,AND MY YOUNGEST BROTHER IS ONLY SEC ONE THIS YEAR SO THERES A BIG AGE GAP
audio_part3/3272-1241.wav,UH TWO THIRTY SIX MINUS THIRTEEN AH PPL
audio_part3/3272-1242.wav,FORTY PLUS AH FORTY PLUS UH BUT IT WAS ALSO LIKE ACCIDENT PPL YA SO IT CAN I CAN SEE HER LIKE DOING ALL OVER AGAIN LIKE LIKE
audio_part3/3272-1244.wav,BUT WE HAVE FIVE AH FIVE FOUR GIRLS IM NUMBER TEN
audio_part3/3272-1245.wav,FOUR GIRLS AND ONE BOY UH THAT ONE LUCKILY BOY PPL YA BUT THEY LIKE THERE IS CAT IS VERY VERY FAST SO I LIKE I KNOW HOW TIRING IT IS TO HAVE LIKE
audio_part3/3272-1247.wav,SEVEN MONTHS BEFORE THAT AH OKAY OKAY
audio_part3/3272-1250.wav,HAVE ANOTHER ONE AAH AAH REGARDING
audio_part3/3272-1261.wav,BUT WE WHAT WHAT WE COMMUNICATED IS LIKE WE WAIT FOR AT LEAST ONE YEAR AND THEN WE
audio_part3/3272-1263.wav,UH THREE HUNDRED AND TEN
audio_part3/3272-1264.wav,UH CAUSE WE TAKE YA WE BECAUSE OURS IS AT BUKITBATOK AND ITS THE THIRTEEN FLOOR
audio_part3/3272-1266.wav,UH BUT I BUT THE THING WOODLANDS IS NOT SO ACCESSIBLE LAH LIKE NOT NEAR TO THE MRT STATION HER FIVE ROOM
audio_part3/3272-1267.wav,BUT HERS IS I THINK FOURTH FLOOR ITS SO MUCH CHEAPER THAN MINE ITS ONLY TWO FIVE NINE
audio_part3/3272-1268.wav,AH TWO FIVE NINE NO I THINK ITS ALSO BECAUSE ITS BUKITBATOK
audio_part3/3272-129.wav,UM IS THERE TWO HAYS IN YOUR PICTURE YES OKAY
audio_part3/3272-13.wav,YA ONE WINDOW ONE
audio_part3/3272-130.wav,THE ONE IN WHITE IS SURRENDERING HIMSELF PPL
audio_part3/3272-1300.wav,AH HEY PASSIVE YA YA YA YA ONLY ONE THOUSAND PLUS ONE THOUSAND RIGHT DEPENDING ON THE
audio_part3/3272-1302.wav,OH YEAH YEAH YEAH PPL ANOTHER EIGHT HUNDRED OR SEVEN HUNDRED MORE THATS A LOT
audio_part3/3272-1337.wav,THAT ONE WE HAVE TO REALLY THE THE MUM HAVE THE MUM WILL HAVE TO PROVIDE RIGHT OH BUT I DONT KNOW ABOUT THE
audio_part3/3272-134.wav,THERES A SEE SAW WITH TWO BOYS PLAYING ON THEM ON IT
audio_part3/3272-1340.wav,YA PPL WE EXACTLY COUNT WHAT WHEN WE SEE HOW IS IT NEXT YEAR OR NEXT TWO YEARS LAH WE SEE HOW IS IT
audio_part3/3272-1344.wav,BUT TWO ONE ONE IS HER SISTERS ALREADY MARRIED AND MOVE TO SENGKANG
audio_part3/3272-1346.wav,BUT THEY ALREADY HAVE A HOUSE SO THEY ARE SUPPOSED TO MOVE OUT ALREADY PPL SO THAT BE THAT ROOM IS SUPPOSED TO BE FOR US AND THEN THE ONE ROOM FOR THE BROTHER
audio_part3/3272-135.wav,YES THE ONE IN BLUE SHIRT BLUE TSHIRT
audio_part3/3272-1357.wav,SIEWMAI ONLY TWO SIEW TWO SIEWMAI CAUSE HE HAD ONE WITH MY
audio_part3/3272-1358.wav,TEN ISH AH SHOULD BE TEN PLUS RIGHT
audio_part3/3272-1360.wav,ONE ONE TWEN ONE TWENTY
audio_part3/3272-1368.wav,SO THE FLOORING ITSELF ALREADY IS TEN THOUSAND YEA SO EXPENSIVE SO WE SEE HOW IS IT AH WHEN THE QUOTES COMES BACK THEN WE
audio_part3/3272-1369.wav,WE WILL SEE LAH WE ELIMINATE WHICH ONE
audio_part3/3272-137.wav,AND THE ONE ON TOP
audio_part3/3272-1386.wav,WHEN AH THAT ONE I DONT KNOW THAT ONE I HAVE TO ASK CAUSE SOME SOME HOUSE THINGS I NOT VERY SURE I WILL LEAVE IT TO HIM
audio_part3/3272-1389.wav,YEA YEA YEA YEA YEA BUT THATS ONE THING THATS ONE THING LAH CAUSE WELL ALSO BE WORKING WHAT SO OBVIOUSLY
audio_part3/3272-1392.wav,LIKE HOW OFTEN YOU CLEAN LIKE THOROUGHLY
audio_part3/3272-14.wav,YA FOUR PANELS AND ONE DOOR
audio_part3/3272-1404.wav,AH AH YEA YEA YEA FIVE TYPE AH SO OKAY MANAGEABLE BAD AS UH
audio_part3/3272-1416.wav,OH YA YA THAT ONE OBVIOUSLY MALAYTIDAKMALAY PPL
audio_part3/3272-1425.wav,IS IT THREE YEARS AGO TWO YEARS AGO RIGHT AH OKAY OKAY OKAY WHOSE SOMEONES BIRTHDAY ALSO
audio_part3/3272-1433.wav,OH IS IT SO UNTIL TWO YEARS LATER THEN YOU PPL AH OKAY OKAY
audio_part3/3272-1436.wav,THE GARDEN AH THAT ONE IS CHEAPER LAH OKAY OKAY
audio_part3/3272-1439.wav,OH MANY YOUR ONE IS THE OLDEST ALSO RIGHT
audio_part3/3272-1441.wav,FOUR FIFTY FOURTY AH
audio_part3/3272-1445.wav,A LOT OF MONEY UH OH OKAY OKAY
audio_part3/3272-145.wav,OH OKAY SO MINE THERES THREE SO ONE IS THE ADAM IN YELLOW PEGGY SUE IN PINK AND THE WHITE ONE THAT IS THE DOG IS LICKING AH
audio_part3/3272-1457.wav,LIKE QAYYUM SEND ME HE HAS A LOT OF THE COUS THE SISTERS HAS LIKE TWO
audio_part3/3272-1458.wav,SHE ALREADY HAVE LIKE ONE NE ONE NEPHEW AND LIKE
audio_part3/3272-1459.wav,CAUSE THE FIRST SISTER ALREADY HAS TWO AND THE THIRD ONE IS
audio_part3/3272-1460.wav,HAS THREE ALREADY YEAH
audio_part3/3272-1461.wav,BUT HIS COUS HES LIKE ONE OF THE
audio_part3/3272-1465.wav,I COULD CONSIDER HES ALREADY THIRTY THIS YEAR
audio_part3/3272-1467.wav,LESSER AH LESS LESSER AND THEN ALSO ONLY FEW OF THEM I THINK LIKE FATHER ONLY HAVE LIKE FOUR OR FIVE AROUND THERE YEA
audio_part3/3272-1468.wav,AND MY OWN FAMILY ONLY MY YOUNGER SISTER IS MARRIED THE FOURTH ONE CAUSE IM THIRD RIGHT THE FOURTH ONE AND ONLY HAS ONE KID AND ONLY MARRIED LAST YEAR SO ONE KID
audio_part3/3272-1469.wav,AND THEN MY OTHER TWO TWO SISTERS ARE NOT MARRIED YET AND MY BROTHER STILL NOT MARRIED YET SO VERY SMALL BUT MY OTHER COUSINS THEY ARE LIKE SLOWLY
audio_part3/3272-1470.wav,ALL MALAYKAHWINMALAY LIKE LAST YEAR TWO YEARS BACK AH NOW LAH THEN ALL ONE KID TWO KID AH YEA
audio_part3/3272-1471.wav,FIVE KIDS AND HOW OLD ARE THEY
audio_part3/3272-1473.wav,LIKE I HAVE A I TEACH TUITION SO THEY MY ALL HAVE THIS ONE I TEACH THIS MALAYMADRASAHMALAY GIRL SHE STAYS IN A THREE ROOM FLAT MALAYDEKAT BUKITMALAY BOONLAY AND SHE HAS LIKE FIVE
audio_part3/3272-1474.wav,SO PRIMARY TWO PRIMARY ONE AND THEN I THINK KONE KTWO THEN AND THE LAST ONE IS BABY
audio_part3/3272-1477.wav,HOW DO YOU MANAGE NINE KIDS
audio_part3/3272-1478.wav,UH BUT NINE KIDS
audio_part3/3272-1480.wav,AROUND THERE OR MAYBE MORE OR NO OH YA MAYBE MORE BUT NINE KIDS OHMYGOD
audio_part3/3272-1484.wav,AH YA YA YA YA BUT ACTUALLY MATERNITY LEAVE FOUR MONTHS RIGHT NOW THE
audio_part3/3272-1487.wav,HOW DOES HOW DOES IT GO DOWN I I DONT KNOW CAUSE NOW ILL BE I A LOT OF MY FRIENDS STOP AT TWO SO THEY PPL EVERYBODY ALSO GET BABY BONUS
audio_part3/3272-1488.wav,I THINK FOUR AH AH OKAY OKAY OKAY
audio_part3/3272-1495.wav,YA YA I ALSO CANNOT LIKE BECAUSE IM SO USED TO WORKING PPL BUT ALSO BECAUSE TO HELP YOU FINANCIALLY ALSO AH LIKE IF ONE INCOME SINGLE INCOME HOW SAY
audio_part3/3272-15.wav,PPL OKAY ONE
audio_part3/3272-1506.wav,I ALSO CANT IMAGINE MYSELF STAYING AT HOME TWENTY FOUR HOURS WITH THE BABY PPL
audio_part3/3272-1514.wav,BUT FIVE KIDS PPL BUT FIVE KIDS LIKE YA UH
audio_part3/3272-1527.wav,YEAH TEND TO SURVIVE ON A SINGLE INCOME THEN I MEAN WAH
audio_part3/3272-1530.wav,EVEN THOUGH EVERYONE HAS CAR THEN IF LIKE HES NOT DRIVING THEN OH YOU DONT LIKE AH
audio_part3/3272-1539.wav,SO SHE HAS DRIVING SHE SHE HAS DRIVING SO SHE GO THROUGH THAT WHOLE YOU KNOW THE USUAL UH GO AFTER SECONDARY SCHOOL GO JC BLAH BLAH BLAH BLAH BLAH THEN I I THINK ONCE SHE EIGHTEEN SHE GET GET UH DRIVING LICENSE
audio_part3/3272-1541.wav,PPL OH BUT SHES LIKE THAT ONE I MEAN SHE JUST LIKE THAT ONE WHATEVER DADDY SAY I DO WHATEVER DADDY SAY I DO THEN I OKAY LAH YA BUT ITS C THEN I SAY BUT UH CAN YOU DRIVE NOW THEN HE SAY
audio_part3/3272-1542.wav,CANNOT LAH CAUSE I GOT NO CONFIDENCE WHAT BECAUSE I SHE LONG TIME NEVER DRIVE ALREADY I THINK SHE DRIVE ONCE OR TWICE IN HER LIFE AND SHES LIKE TWENTY SIX THIS YEAR
audio_part3/3272-1548.wav,DONT KNOW LAH BUT THAT ONE I DONT I NEVER ASK HER LAH YA
audio_part3/3272-1549.wav,AFTER THAT EVERY TIME WE SEE HER THERE THE FATHER SEND THEN SAY EH WHERE WHERE IS THIS MINDY SAY OH THERE THE FATHER SEND FETCH HER ALREADY THEN AFTER THAT SHES OFF ALREADY SAY WAH THIS ONE AH
audio_part3/3272-1553.wav,EH HOW LONG ALREADY AH OHMYGOD SO LESS THAN FORTY MINUTES RIGHT EH ONE SIXTEEN
audio_part3/3272-1563.wav,MINE I JUST OUR NEW HOUSE IS LIKE TWO HUNDRED METERS AWAY FROM HIS HOUSE
audio_part3/3272-1565.wav,I DONT DONT KNOW PPL BUT MY SCHOOL LIKE THE ONE IM TEACHING IS TWO BUS STOP AWAY FROM MY HOUSE
audio_part3/3272-1569.wav,I THINK MORE THAN TEN AH BECAUSE BUKITBATOK THERES A LOT OF ESTATE A LOT OF PROJECTS RIGHT I THINK
audio_part3/3272-1570.wav,THE NEXT THE ONE THAT WEARS RICH THERES LIKE TWO OF THEM
audio_part3/3272-1571.wav,AND THEN THE ONE IN FRONT NEAR SHELL THERES LIKE ONE OR TWO OF THEM SO IS LIKE LIKE HIS OWN YA YA YA YA YA
audio_part3/3272-1576.wav,THE WHEN AAH AAH THE BTO MALAYYANGMALAY WHICH ONE NEAR YOUR MOM IS IT UP ALREADY OR HAVENT
audio_part3/3272-1579.wav,AH OKAY OKAY OKAY THE ONE IN FRONT THERES TRIPLE EIGHT THERES ONE IN FRONT ALSO RIGHT THE ONE JUST NEXT TO TRIPLE EIGHT
